Depth,ROP5,GammaRay,SWOB,TQA,RPM,TRPM_RT,CRPM_RT,STICK_RT,SPPA,TFLO,AnTemp,AnPres,SHKRSK_RT,ECD
1062.9899999999952,9.787,11.391,3.703,10.905,69.027,1953.125,71.0,183.0,74.799,3100.995,25.6,128.67020000000002,0.0,1.2182
1063.1423999999952,9.908,12.25,3.674,12.293,72.155,1953.125,42.0,192.0,74.665,3100.995,25.4,128.5324,0.0,1.2174
1063.2947999999951,9.911,13.141,3.084,11.066,69.407,1953.125,72.0,273.0,74.675,3100.995,25.4,128.629,0.0,1.2182000000000002
1063.447199999995,9.888,12.25,3.266,10.486,69.991,1953.125,72.0,249.0,74.94,3100.995,25.4,128.5462,0.0,1.2176000000000002
1063.599599999995,9.886,12.25,3.439,11.164,68.991,1914.063,34.0,171.0,75.02,3100.995,25.4,128.5324,0.0,1.2174
1063.751999999995,9.888,17.016,3.297,12.147,69.536,1941.4065999999998,75.0,381.0,75.032,3100.995,25.8,128.98739999999998,0.0,1.2204000000000002
1063.904399999995,9.886,15.016,3.328,10.396,70.064,1933.594,64.0,381.0,75.142,3100.995,25.8,129.1392,0.0,1.2212
1064.0567999999948,9.887,15.016,3.451,11.426,69.955,1914.063,68.0,246.0,75.174,3100.995,25.2,128.3532,0.0,1.2164000000000001
1064.2091999999948,9.886,16.0,3.304,10.818,69.645,1953.125,71.0,270.0,75.385,3100.995,25.4,128.629,0.0,1.2182000000000002
1064.3615999999947,9.777,20.25,3.022,10.948,69.0,1953.125,60.0,156.0,75.306,3100.995,25.6,128.67020000000002,0.0,1.2182
1064.513999999995,9.71,18.063,3.298,9.422,69.686,1914.063,72.0,204.0,75.365,3100.995,25.2,128.3532,0.0,1.2164
1064.6663999999946,9.711,20.25,3.308,10.762,69.5,1953.125,74.0,381.0,74.981,3100.995,25.8,129.19419999999997,0.0,1.2216
1064.8187999999946,9.78,22.563,3.272,10.712,69.609,1914.063,65.0,108.0,75.156,3100.995,25.4,128.4496,0.0,1.217
1064.9711999999945,9.803,22.563,3.437,10.13,69.491,1953.125,68.0,204.0,75.267,3100.995,25.2,128.3532,0.0,1.2164
1065.1235999999944,9.803,19.141,3.507,11.324,69.536,1914.063,77.0,108.0,75.452,3100.995,25.4,128.4496,0.0,1.217
1065.2759999999944,9.804,18.063,3.56,12.361,69.982,1914.063,60.0,93.0,75.376,3100.995,25.4,128.4496,0.0,1.217
1065.4283999999943,9.802,20.25,3.325,11.708,69.009,1914.063,57.0,219.0,75.282,3100.995,25.2,128.3532,0.0,1.2164
1065.5807999999945,9.804,23.766,3.33,11.816,69.2,1914.063,62.0,222.0,75.199,3100.995,25.2,128.3532,0.0,1.2164
1065.7331999999942,9.804,23.766,3.176,10.551,69.527,1914.063,76.0,129.0,75.293,3100.995,25.6,128.67020000000002,0.0,1.2182
1065.8855999999942,9.914,27.563,3.454,11.082,70.0,1953.125,69.0,135.0,75.308,3100.995,25.6,128.67020000000002,0.0,1.2182
1066.037999999994,9.986,16.0,3.295,10.585,69.682,1914.063,74.0,177.0,75.152,3100.995,25.2,128.3118,0.0,1.2162
1066.190399999994,9.985,19.141,3.766,10.843,69.336,1945.3126,72.0,45.0,75.157,3100.995,25.4,128.4496,0.0,1.217
1066.342799999994,9.985,20.25,3.779,10.551,70.282,1953.125,66.0,132.0,75.22,3100.995,25.6,128.67020000000002,0.0,1.2182
1066.495199999994,9.877,18.063,3.63,10.895,69.582,1933.594,68.0,381.0,75.042,3100.995,25.8,129.1392,0.0,1.2212
1066.647599999994,9.756,22.563,3.533,10.625,69.114,1914.063,66.0,120.0,75.332,3100.995,25.6,128.6702,0.0,1.2182
1066.7999999999938,9.637,19.141,3.366,10.599,70.0,1914.063,66.0,138.0,75.214,3100.995,25.6,128.67020000000002,0.0,1.2182
1066.9523999999938,9.524,21.391,3.391,10.147,69.347,1953.125,70.0,63.0,75.191,3100.995,25.4,128.4496,0.0,1.217
1067.1047999999937,9.41,25.0,3.523,10.85,69.805,1953.125,37.0,96.0,74.767,3100.995,25.6,128.6702,0.0,1.2182
1067.2571999999936,9.301,21.391,3.227,9.679,69.556,1953.125,75.0,120.0,74.839,3100.995,25.6,128.6702,0.0,1.2182
1067.4095999999936,9.195,27.563,3.355,10.757,69.187,1914.063,67.0,105.0,74.795,3100.995,25.2,128.32560000000004,0.0,1.2164
